
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
15.4604,um,Surface,1,TVCgroup,0,
45.6745,um,Surface,1,ATMgroup,4,
