
Nucleus Center of Image Mass Ch=1 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
59.6467,57.3576,165.444,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,3,100000003,
32.3466,35.8113,166.712,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,4,100000004,
120.704,74.0513,130.486,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,0,100000000,
106.358,62.8803,130.527,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,1,100000001,
109.89,73.7656,136.05,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,2,100000002,
