
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
4.10447,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,3,100000003,
2.81122,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,4,100000004,
2.47473,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
3.15065,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
4.1765,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
