
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
103.867,40.8906,17.3607,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
24.1211,44.8594,18.2076,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
