
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.773412,-0.628004,0.0862841,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.639614,-0.765138,0.0738748,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
