
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
42665.4,61269.8,32.8238,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
42682.9,61220.1,20.0389,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
