
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.0309047,0.998743,0.0394671,um,Cell,Cell Ellipsoid Axis C,1,ATM,8,
0.561107,-0.79954,-0.214229,um,Cell,Cell Ellipsoid Axis C,1,ATM,10,
-0.177478,-0.964104,-0.197498,um,Cell,Cell Ellipsoid Axis C,1,TVC,0,
0.94338,0.325337,-0.0647306,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
0.85338,-0.506057,0.125096,um,Cell,Cell Ellipsoid Axis C,1,TVC,6,
-0.771585,-0.533901,-0.345842,um,Cell,Cell Ellipsoid Axis C,1,TVC,7,
