
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.125759,-0.660719,0.740023,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
-0.55654,-0.556419,0.616978,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
