
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
67.9648,50.6172,27.0388,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
42.3672,34.9766,19.0117,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
