
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.80207,um,Nucleus,1,ATM,0,100000000,
3.78739,um,Nucleus,1,ATM,1,100000001,
2.50419,um,Nucleus,1,TVC,2,100000002,
2.36791,um,Nucleus,1,TVC,3,100000003,
2.31948,um,Nucleus,1,TVC,4,100000004,
2.25867,um,Nucleus,1,TVC,5,100000005,
