
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.63857,,Nucleus,1,TVC,0,100000000,
0.623634,,Nucleus,1,TVC,1,100000001,
0.603684,,Nucleus,1,TVC,2,100000002,
0.631697,,Nucleus,1,TVC,3,100000003,
0.619888,,Nucleus,1,ATM,4,100000004,
0.641689,,Nucleus,1,ATM,5,100000005,
0.661103,,Nucleus,1,ATM,9,100000009,
