
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.439906,,Cell,1,TVC,0,
0.300789,,Cell,1,TVC,1,
0.486431,,Cell,1,TVC,2,
0.541673,,Cell,1,TVC,3,
0.165513,,Cell,1,ATM,4,
0.338944,,Cell,1,ATM,5,
0.323865,,Cell,1,ATM,9,
