
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.229215,-0.97331,0.0113664,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.771264,0.173648,0.612371,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
