
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.95656,0.227401,0.182433,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.575845,0.219568,-0.787523,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
