
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39425,65513.1,137.238,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
39463.1,65556.6,125.422,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
