
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.137526,,Cell,1,ATM,0,
0.135046,,Cell,1,ATM,1,
0.171185,,Cell,1,ATM,2,
0.19589,,Cell,1,TVC,3,
