
Nucleus Distance from Position to Cell Membrane
 ==================== 
Nucleus Distance from Position to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
5.31991,um,Nucleus,1,ATM,0,100000000,
6.72679,um,Nucleus,1,TVC,1,100000001,
4.02188,um,Nucleus,1,TVC,2,100000002,
2.77656,um,Nucleus,1,TVC,3,100000003,
3.43472,um,Nucleus,1,TVC,4,100000004,
3.64825,um,Nucleus,1,TVC,5,100000005,
