
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
8.46872,um,Cell,Image 1,1,ATM,0,
12.2796,um,Cell,Image 1,1,TVC,2,
13.5499,um,Cell,Image 1,1,TVC,3,
13.5499,um,Cell,Image 1,1,TVC,4,
11.8562,um,Cell,Image 1,1,TVC,5,
12.2796,um,Cell,Image 1,1,TVC,6,
13.1265,um,Cell,Image 1,1,TVC,7,
