
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41537.4,75155.3,75.0809,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,0,
41562.7,75166.4,78.0852,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,1,
41525.6,75110.9,102.249,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
41520.4,75122.8,103.163,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
41520.5,75102.5,107.36,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
41516.1,75111.7,109.797,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
