
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
2.11716,um,Cell,Image 1,1,ATM,0,
4.65775,um,Cell,Image 1,1,ATM,1,
12.7029,um,Cell,Image 1,1,TVC,2,
6.35147,um,Cell,Image 1,1,TVC,3,
6.35147,um,Cell,Image 1,1,TVC,4,
0,um,Cell,Image 1,1,TVC,5,
