
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.622016,,Nucleus,1,TVC,2,100000002,
0.626956,,Nucleus,1,TVC,4,100000004,
0.635623,,Nucleus,1,ATM,7,100000007,
0.614652,,Nucleus,1,ATM,8,100000008,
0.635782,,Nucleus,1,ATM,9,100000009,
