
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.953833,-0.115443,-0.277264,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.506022,0.813752,0.285917,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
