
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
42373.8,55720.9,35.8052,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
42323,55774,62.4018,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
