
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.861829,-0.495804,0.10691,um,Cell,Cell Ellipsoid Axis C,1,ATM,8,
-0.89368,-0.440847,0.0836018,um,Cell,Cell Ellipsoid Axis C,1,ATM,9,
0.984512,0.175287,0.00310322,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
0.498977,-0.855453,-0.138645,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
0.988351,-0.149946,-0.0260622,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
-0.763676,-0.641061,0.0764188,um,Cell,Cell Ellipsoid Axis C,1,TVC,6,
