
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38856.1,88712.8,131.877,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,1,
38819.7,88708.5,150.065,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
