
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38855.3,88712.9,132.311,um,Surface,Center of Homogeneous Mass,1,ATMgroup,1,
38818.4,88708.9,151.874,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
