
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
429.165,um^3,Nucleus,1,ATM,2,100000002,
474.533,um^3,Nucleus,1,ATM,3,100000003,
178.907,um^3,Nucleus,1,TVC,7,100000007,
167.796,um^3,Nucleus,1,TVC,9,100000009,
267.626,um^3,Nucleus,1,TVC,10,100000010,
272.583,um^3,Nucleus,1,TVC,11,100000011,
