
Nucleus Ellipsoid Axis B
 ==================== 
Nucleus Ellipsoid Axis B X,Nucleus Ellipsoid Axis B Y,Nucleus Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.586008,0.809319,-0.0399539,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,2,100000002,
0.0333811,-0.262223,0.96443,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,3,100000003,
0.656367,-0.702274,0.27567,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,7,100000007,
-0.789466,-0.598913,-0.134336,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,9,100000009,
-0.741157,-0.465778,-0.483465,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,10,100000010,
0.819241,-0.215769,0.531308,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,11,100000011,
