
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
4730.34,um^3,Cell,1,ATM,3,
4602.09,um^3,Cell,1,ATM,7,
783.418,um^3,Cell,1,TVC,8,
925.699,um^3,Cell,1,TVC,9,
772.015,um^3,Cell,1,TVC,11,
1679.6,um^3,Cell,1,TVC,12,
