
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.00102,um,Surface,1,ATMgroup,0,
5.86575,um,Surface,1,TVCgroup,2,
