
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
46757.2,66542.5,0.164267,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,2,
46722.5,66569.4,1.04819,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,3,
46771.9,66500.2,32.4445,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
46779.9,66492.3,33.7324,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,5,
46779.7,66502.5,33.8816,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,6,
46774.4,66513.7,34.6682,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,7,
