
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
44032.1,51237.5,7.03278,um,Cell,Cell Center of Homogeneous Mass,1,ATM,2,
44023,51243.5,8.53948,um,Cell,Cell Center of Homogeneous Mass,1,ATM,4,
44047.2,51247.6,25.9645,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
44049.9,51257.4,20.0891,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
44050.5,51267.6,23.975,um,Cell,Cell Center of Homogeneous Mass,1,TVC,8,
44045.2,51256.1,31.485,um,Cell,Cell Center of Homogeneous Mass,1,TVC,9,
44051.7,51259.6,34.9615,um,Cell,Cell Center of Homogeneous Mass,1,TVC,10,
44049.6,51271.3,34.0543,um,Cell,Cell Center of Homogeneous Mass,1,TVC,11,
