
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
44180,64500.5,146.667,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
44188.4,64473.1,145.372,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
44246.4,64478.3,170.393,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
44255.4,64475.2,177.024,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
44241.3,64478,179.933,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
44247.7,64477,184.769,um,Cell,Cell Center of Homogeneous Mass,1,TVC,8,
