
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.7571,um,Cell,1,TVC,1,
6.52039,um,Cell,1,TVC,2,
6.80054,um,Cell,1,TVC,3,
7.77857,um,Cell,1,TVC,6,
10.328,um,Cell,1,ATM,8,
11.0198,um,Cell,1,ATM,9,
