
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.348458,,Cell,1,TVC,1,
0.410891,,Cell,1,TVC,2,
0.405664,,Cell,1,TVC,3,
0.270685,,Cell,1,TVC,6,
0.427927,,Cell,1,ATM,8,
0.352808,,Cell,1,ATM,9,
