
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.23673,um,Surface,1,TVCgroup,0,
8.72595,um,Surface,1,ATMgroup,2,
