
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.0902,27.7949,60.1602,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
15.1797,26.7969,30.377,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
