
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.41533,,Cell,1,TVC,4,
0.464766,,Cell,1,TVC,5,
0.435824,,Cell,1,TVC,6,
0.179496,,Cell,1,ATM,9,
0.214126,,Cell,1,ATM,10,
