
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.954076,0.29002,-0.0750144,um,Cell,Cell Ellipsoid Axis C,1,ATM,2,
0.80633,0.59133,0.0126868,um,Cell,Cell Ellipsoid Axis C,1,ATM,4,
-0.967965,-0.0931671,-0.23316,um,Cell,Cell Ellipsoid Axis C,1,TVC,10,
-0.910627,-0.399433,-0.105886,um,Cell,Cell Ellipsoid Axis C,1,TVC,11,
-0.724179,-0.679126,0.119801,um,Cell,Cell Ellipsoid Axis C,1,TVC,12,
0.847882,0.529429,-0.0283239,um,Cell,Cell Ellipsoid Axis C,1,TVC,13,
