
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
4594.03,um^2,Cell,1,ATM,0,
4697.87,um^2,Cell,1,ATM,1,
1640.63,um^2,Cell,1,TVC,2,
1709.54,um^2,Cell,1,TVC,3,
1033.89,um^2,Cell,1,TVC,4,
1046.92,um^2,Cell,1,TVC,5,
