
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
47849.6,58817,-15.384,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,0,
47885.7,58855.8,-11.9552,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,1,
47853.8,58879.3,-4.74693,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
47843.8,58880.7,2.21315,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
47853.3,58878.4,8.23689,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
47840.8,58877.5,11.2553,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
