
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.468412,,Cell,1,ATM,0,
0.438451,,Cell,1,ATM,1,
0.575565,,Cell,1,TVC,2,
0.512582,,Cell,1,TVC,3,
0.572642,,Cell,1,TVC,4,
0.559044,,Cell,1,TVC,5,
