
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.365922,,Cell,1,TVC,1,
0.453359,,Cell,1,TVC,2,
0.353663,,Cell,1,TVC,3,
0.211732,,Cell,1,TVC,6,
0.526069,,Cell,1,ATM,10,
0.449249,,Cell,1,ATM,11,
