
Nucleus Center of Image Mass Ch=2 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
44569.4,58602,219.841,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,10,100000010,
44540.2,58595.8,226.317,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,ATM,11,100000011,
44502,58556.3,191.222,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,1,100000001,
44498.3,58566.3,193.172,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,2,100000002,
44506.7,58565.3,195.927,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,3,100000003,
44502.8,58574.3,199.431,um,Nucleus,2,Nucleus Center of Image Mass,Image 1,1,TVC,6,100000006,
