
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.28754,um,Cell,1,TVC,1,
6.82395,um,Cell,1,TVC,2,
6.99787,um,Cell,1,TVC,3,
8.97101,um,Cell,1,TVC,6,
9.53814,um,Cell,1,ATM,10,
10.1625,um,Cell,1,ATM,11,
