
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
724.251,um^3,Cell,1,TVC,1,
1036.04,um^3,Cell,1,TVC,2,
1010.02,um^3,Cell,1,TVC,3,
2535.92,um^3,Cell,1,TVC,6,
5423.66,um^3,Cell,1,ATM,10,
5031.77,um^3,Cell,1,ATM,11,
