
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
37146.4,83458.6,-32.8303,um,Surface,Position,1,ATMgroup,4,
37187.5,83378.4,1.07249,um,Surface,Position,1,TVCgroup,0,
