
Cell Ellipsoid Axis B
 ==================== 
Cell Ellipsoid Axis B X,Cell Ellipsoid Axis B Y,Cell Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.428226,0.015493,0.903539,um,Cell,Cell Ellipsoid Axis B,1,ATM,0,
-0.200077,-0.149569,-0.968297,um,Cell,Cell Ellipsoid Axis B,1,ATM,1,
0.142767,-0.718849,-0.680349,um,Cell,Cell Ellipsoid Axis B,1,TVC,2,
-0.53438,-0.300494,0.790026,um,Cell,Cell Ellipsoid Axis B,1,TVC,3,
0.664319,0.45451,0.593381,um,Cell,Cell Ellipsoid Axis B,1,TVC,4,
0.978911,0.175944,0.103812,um,Cell,Cell Ellipsoid Axis B,1,TVC,5,
