
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.294934,-0.942706,0.155947,um,Cell,Cell Ellipsoid Axis C,1,ATM,0,
-0.251912,-0.947202,0.198363,um,Cell,Cell Ellipsoid Axis C,1,ATM,1,
0.890171,0.393756,-0.229242,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
0.433622,0.704842,0.5614,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
-0.72074,0.599851,0.347437,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
-0.201117,0.740823,0.640885,um,Cell,Cell Ellipsoid Axis C,1,TVC,5,
