
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
22.8945,38.2461,136.574,um,Surface,BoundingBoxOO Length,1,ATMgroup,3,
14.8398,30.8379,38.1719,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
