
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.17986,um,Surface,1,TVCgroup,0,
8.7998,um,Surface,1,ATMgroup,3,
