
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
14.5105,um,Surface,1,TVCgroup,0,
16.6029,um,Surface,1,ATMgroup,3,
