
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.495129,,Cell,1,TVC,0,
0.562073,,Cell,1,TVC,1,
0.493704,,Cell,1,TVC,2,
0.513954,,Cell,1,ATM,3,
0.522031,,Cell,1,ATM,4,
0.532744,,Cell,1,ATM,5,
0.492999,,Cell,1,ATM,6,
