
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.284663,0.446919,-0.848075,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.63221,-0.232927,-0.738956,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
