
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.242128,,Cell,1,ATM,2,
0.188526,,Cell,1,ATM,3,
0.465729,,Cell,1,TVC,4,
0.343912,,Cell,1,TVC,8,
0.466715,,Cell,1,TVC,11,
0.371369,,Cell,1,TVC,12,
