
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
12.0752,13.4703,53.8492,um,Cell,Cell BoundingBoxOO Length,1,ATM,2,
13.0669,19.0202,52.1783,um,Cell,Cell BoundingBoxOO Length,1,ATM,3,
15.5513,19.7358,18.3304,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
12.7937,15.2356,18.5157,um,Cell,Cell BoundingBoxOO Length,1,TVC,8,
13.1127,13.4632,17.7479,um,Cell,Cell BoundingBoxOO Length,1,TVC,11,
12.8136,19.2358,23.1936,um,Cell,Cell BoundingBoxOO Length,1,TVC,12,
