
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
18.0703,34.8711,57.8398,um,Surface,BoundingBoxOO Length,1,ATMgroup,2,
16.0742,32.6836,39.1797,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
