
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
32084.4,76027.6,100.865,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,2,
32073.8,76051.6,67.7619,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
