
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
46449,57032.3,87.2548,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
46466,56964.9,77.4971,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
