
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
6.35864,um,Cell,Image 1,1,ATM,0,
13.989,um,Cell,Image 1,1,TVC,4,
11.8694,um,Cell,Image 1,1,TVC,5,
18.2281,um,Cell,Image 1,1,TVC,7,
20.7715,um,Cell,Image 1,1,TVC,8,
27.1302,um,Cell,Image 1,1,TVC,10,
