
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
44912.2,67654.6,-17.0865,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
44917.5,67612.5,-22.5452,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
