
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
19.3267,27.3789,61.3516,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
16.9219,24.6013,40.6523,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
