
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37237.5,55912.4,-7.88205,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
37198.5,55912.6,-35.1502,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
