
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.80554,um,Surface,1,TVCgroup,0,
11.1439,um,Surface,1,ATMgroup,4,
